,ID,Usuario,Fecha_tweet,Texto,Latitud,Longitud,Sentimiento,Idioma
260735,9.70121e+17,JavierMoguel00,2018-03-04T02:19:00.000Z,Basta con ver jugar al puebla del ojitos para ver el grado de culpa que tiene Caixinha en este equipo sin pies ni cabeza. #CruzAzul,20.6639935,-89.4555545,positivo,Español
260746,9.7012e+17,JavierMoguel00,2018-03-04T02:14:36.000Z,@rgomez68 Al parecer el único aprendizaje que le dejan los partidos a Caixinha es que hay que jugar con el Cata y 10 más,20.6639935,-89.4555545,neutro,Español
260850,9.70103e+17,JavierMoguel00,2018-03-04T01:07:28.000Z,Si con esto no se da cuenta caixinha que Velazquez y Madueña deben jugar en la defensa estamos pero bien jodidos. * más jodidos *,20.6639935,-89.4555545,negativo,Español
260989,9.70082e+17,JavierMoguel00,2018-03-03T23:41:19.000Z,"Flores no puede, no debe, salir a jugar el segundo tiempo @Cruz_Azul_FC",20.6639935,-89.4555545,positivo,Español
261509,9.70007e+17,JorgeRojas_G08,2018-03-03T18:45:17.000Z,Y jugar fortnite hasta que amanezca o me duela la cabeza 🎮,20.3662795,-89.575542,positivo,Español
261683,9.6998e+17,jackiehinojosa,2018-03-03T16:58:29.000Z,"Tenemos que hacer algo @JoseAMeadeK, seguir trabajando para q el único sufrimiento q tengan los niños sean los causados por raspones al jugar... https://t.co/V6IijUkORg",20.941035,-89.623611,negativo,Español
263160,9.69648e+17,AndyDrogba11,2018-03-02T18:56:04.000Z,"""El hombre no deja de jugar por que se pone viejo, sino que se pone… https://t.co/Hd28wyBHFE",21.01326911,-89.63240593,negativo,Español
263270,9.69627e+17,Josue_Vasco,2018-03-02T17:35:08.000Z,"No puedo negar que extraño jugar Basket 😕. en Mérida, Yucatan https://t.co/MWp3dWgvDP",20.9667,-89.6167,negativo,Español
265682,9.69231e+17,mario_mendez_r,2018-03-01T15:20:35.000Z,Y que nos vamos a el interprimarias en Yucatán con toda la garra @ZucaritasLATAM saluda a Rogers Hall de yucatan que jugará la copa Zucaritas https://t.co/cCyi6UrQrg,20.941035,-89.623611,positivo,Español
265897,9.69188e+17,levisquintal,2018-03-01T12:29:22.000Z,"No mames, que tienes que ver querer ser el mejor del mundo y jugar con el hormonas con que se haya doblado el tobillo? Esa clase de idioteces solo la dicen los que se la soplan al hormonas no jodas 🤦🏻‍♂️ https://t.co/VnACjkCUnr",20.941035,-89.623611,positivo,Español
266654,9.69019e+17,Yossimagania,2018-03-01T01:16:53.000Z,La gloria eterna para esas personas que se acercan y comienzan a jugar con mi cabello 🤤 tú dale sin miedo.,20.941035,-89.623611,positivo,Español
267179,9.68944e+17,mario_mendez_r,2018-02-28T20:19:14.000Z,@DevinBook @ZucaritasLATAM Gracias @DevinBook sera una grandiosa Copa Zucaritas a jugar con garra,20.941035,-89.623611,positivo,Español
268032,9.6874e+17,alexRmoguel,2018-02-28T06:49:30.000Z,Vaya porqueria de internet ni jugar online en Xbox puedo de 10 megas me dan esta porqueria pero para cobrar si son buenos,20.941035,-89.623611,negativo,Español
268422,9.68685e+17,Noti_Fut_MX,2018-02-28T03:09:46.000Z,"Tigres no se podrá dar el lujo de “regalarse” en los últimos minutos del partido frente al Toronto, quien si tiene como y con que eliminarlos del torneo. Sin duda, el mejor partido de los cuartos de final. Se jugará la próxima semana en Toronto y dentro de dos en Monterrey.",20.941035,-89.623611,positivo,Español
268480,9.68676e+17,TeranFlorencia,2018-02-28T02:36:44.000Z,Solamente dos amigos que jugaron a quererse,20.941035,-89.623611,positivo,Español
268577,9.68665e+17,CinPalavicini,2018-02-28T01:50:00.000Z,"Creo que me da tiempo de salir del changarro ir a mi casa con calma, cambiarme e irme a jugar",20.941035,-89.623611,positivo,Español
268703,9.68643e+17,ealmeyda,2018-02-28T00:22:36.000Z,Necesito jugar fútbol,20.941035,-89.623611,positivo,Español
268979,9.68592e+17,PachecoAnaE,2018-02-27T21:02:23.000Z,Quiero jugar con los perritos de mi novio 😭,20.941035,-89.623611,positivo,Español
269897,9.68361e+17,_RaulAguilar,2018-02-27T05:42:23.000Z,Que aburrido es jugar tan de noche al fútbol,20.941035,-89.623611,negativo,Español
270062,9.68338e+17,FAUNOZO,2018-02-27T04:12:53.000Z,... ya no entendí !! Dónde vas a jugar la próxima temporada @Shito45 ?!,20.941035,-89.623611,neutro,Español
271048,9.68176e+17,_saraalarcon,2018-02-26T17:27:50.000Z,"Extraño mucho jugar fútbol, casi ni le sabía, pero por alguna extraña razón era buena :( jaja",20.941035,-89.623611,negativo,Español
271114,9.68165e+17,MonlyPfeiffer,2018-02-26T16:46:38.000Z,@Cruz_Azul_FC Ya en buen plan.... volverán a jugar como se debe???,20.941035,-89.623611,positivo,Español
271145,9.6816e+17,EddmundoSandova,2018-02-26T16:26:53.000Z,"Necesito alguien que quiera jugar fútbol 7 hoy, mi amigo Kevin me dejo morir.",20.941035,-89.623611,positivo,Español
271732,9.67987e+17,PedroCarrilloR,2018-02-26T04:55:50.000Z,"Y de nuevo vas a jugarle al diablo, cuando vas a presentar un examen sin haber estudiado.",20.941035,-89.623611,positivo,Español
272181,9.6794e+17,FAUNOZO,2018-02-26T01:49:06.000Z,"@angie_GarciaT Así es!! Jugaron bien!! En el juego uno en progreso se lo pudieron haber llevado Cachorros!! En el juego dos ganaron con autoridad!! 
Y hoy la 7ma fue fatídica!!
Lanzó muy bien hasta la 6ta Gutiérrez, y Aldo Salinas hizo buen juego lo q",20.941035,-89.623611,positivo,Español
272687,9.67858e+17,nicoleelv,2018-02-25T20:24:37.000Z,"Nunca me voy a acostumbrar a jugar fútbol con sol, me perjudica demasiado",20.941035,-89.623611,negativo,Español
273633,9.67611e+17,jorginhofarrera,2018-02-25T04:02:58.000Z,"La guardia es mi patio de juegos, asegúrate jugar con mis reglas... en Mérida, Yucatan https://t.co/iseKcmZhTF",20.9667,-89.6167,positivo,Español
273931,9.67566e+17,VIKTORBOCANEGRA,2018-02-25T01:03:59.000Z,@AlumbradoMerida Los parques de Gran Santa Fe primera y segunda etapa en penumbras las familias y los niños no pueden jugar por el mal servicio en respuesta a las fallas. #fallasayuntamiento #alumbradopublico https://t.co/MnkgD3YRzb,20.941035,-89.623611,positivo,Español
274813,9.67429e+17,mario_mendez_r,2018-02-24T16:02:07.000Z,"Todos los días salimos a jugar por la vida en Mérida, Yucatan https://t.co/ZgHvVdYMuw",20.9667,-89.6167,positivo,Español
275168,9.67279e+17,IsrlPra,2018-02-24T06:06:08.000Z,Ya me volví adicto a jugar Rules of Survival con mi primo.,20.941035,-89.623611,positivo,Español
275284,9.67264e+17,SoloRayos,2018-02-24T05:06:06.000Z,"Regalamos el 1er tiempo. Porque esperar que nos anoten para jugar. Pipe no está listo. Piojo debe ser más regular. Gonzalez salió tronco hoy, todos los balones le rebotaban. El Mejor: MATÍAS FERNÁNDEZ, lástima que no anotó por que lo merecía. POTEYO callando bocas 👍👍👍 GOLAZO! https://t.co/yw3PpJC61j",20.941035,-89.623611,positivo,Español
275286,9.67264e+17,SoloRayos,2018-02-24T05:05:15.000Z,"Regalamos el 1er tiempo. Porque esperar que nos anoten para jugar. Pipe no está listo. Piojo debe ser más regular. Gonzalez salió tronco hoy, todos los balones le rebotaban. El Mejor: MATÍAS FERNÁNDEZ, lástima que no anotó por que lo merecía. POTEYO callando bocas 👍👍👍 GOLAZO!",20.941035,-89.623611,positivo,Español
275485,9.67245e+17,mandibasterrica,2018-02-24T03:48:17.000Z,Ahorita me iré a jugar fútbol⚽️👊,20.941035,-89.623611,positivo,Albanés
276633,9.67079e+17,mario_mendez_r,2018-02-23T16:49:22.000Z,A inscribirse todo México a jugar @AdemebaNacional @ZucaritasLATAM @jc_ramirezmarin @SpaldingMexico @SpaldingMexico @12HHHernandez @Becerro_llamas https://t.co/mTOqjd0wdy,20.941035,-89.623611,positivo,Portugués
277523,9.6687e+17,SoloRayos,2018-02-23T03:00:57.000Z,"@Nancy_Reas @ExatlonMx No, quien sabe que onda, parece que el domingo van a jugar x la salvación",20.941035,-89.623611,positivo,Español
277929,9.66816e+17,alejanndradzib,2018-02-22T23:22:35.000Z,¿Como que jugaré el fin que me toca viajar a playa? https://t.co/1LyXM96nhv,20.941035,-89.623611,positivo,Español
278246,9.66768e+17,adpuerto,2018-02-22T20:15:06.000Z,Si todo va bien hoy podré jugar los juegos que vengo instalando desde el lunes... 😐 #Xbox,20.941035,-89.623611,positivo,Español
278333,9.66752e+17,BetoCasanovaMtZ,2018-02-22T19:09:17.000Z,"""La vida no consiste en tener buenas cartas, sino en jugar bien las que uno tiene.""",20.941035,-89.623611,positivo,Español
279394,9.66519e+17,Arturomora04,2018-02-22T03:45:23.000Z,Un sociobarco al 95% de jugarle al v*rgas y presentar para ingeniería.,20.941035,-89.623611,positivo,Español
279509,9.66506e+17,Anaiisblanco,2018-02-22T02:51:53.000Z,@LeonesOficial  ¿se jugará el Mini Home Run Derby?  @tatankakauil #MannyGarcía ⚾️❤️ #81,20.941035,-89.623611,neutro,Indonesio
280389,9.66379e+17,fredo_cd,2018-02-21T18:28:22.000Z,"Totalmente en desacuerdo, si se jugara en las mismas fechas tal vez... https://t.co/nqKeuBZKq6",20.941035,-89.623611,negativo,Español
281440,9.66145e+17,Fiuly11,2018-02-21T02:57:40.000Z,"¿Cuál es el estilo de fútbol de Caixinha?
¿Cruz Azul jugar por las bandas?
- No
¿Cruz azul juega filtrado por el centro?
- No
¿Juega con carrileros?
- No
¿Con un 10?
- No
¿ Falso 9?
- Naaa
¿Vertical, horizontal, presión constante?
-¡No no no noooooo!",20.941035,-89.623611,positivo,Español
281545,9.6613e+17,OyTonio,2018-02-21T02:00:08.000Z,"Tal vez sea diversion, baby pero mi intención. No voy a decir, ven a descubrir... Si quieres jugar 🎶 🎵 #MusicInspiresLife",20.941035,-89.623611,positivo,Español
281914,9.66069e+17,HurBautista,2018-02-20T21:57:57.000Z,"Una cosa más, VEN QUE BONITO ES JUGAR SIN BAKAYOKO",20.941035,-89.623611,positivo,Catalán
282105,9.6604e+17,rodriguez_eddy,2018-02-20T20:00:39.000Z,Difícil decisión cuando piensas que es mejor si la amistad que tienes con esa persona o arriesgarte y jugar todo por ella. Al fin y al cabo vida hay una,20.941035,-89.623611,positivo,Español
282326,9.66011e+17,chelocanto,2018-02-20T18:07:39.000Z,"Movimientos en la cueva: Alberto Callaspo se integra a @LeonesOficial, entra en lugar de Yuniesky Betancourt, Leo Heras SI jugará con las fieras en 2018",20.941035,-89.623611,positivo,Español
284292,9.65635e+17,Edson_Chel,2018-02-19T17:12:14.000Z,Yo solo quiero jugar Cuphead 😩😭,21.0187495,-88.850206,negativo,Español
284310,9.65634e+17,mapesports,2018-02-19T17:05:49.000Z,@JoeZico @LNBPoficial Por no tener garantizado el apoyo económico para jugar la temporada.,20.941035,-89.623611,neutro,Español
284334,9.65628e+17,mapesports,2018-02-19T16:45:12.000Z,"Denton Medina Achach, presidente de Leopardos de Yucatan anuncia q siempre no jugarán la temporada 2018 de la @LNBPoficial https://t.co/AlXFNjyXeN",20.941035,-89.623611,neutro,Español
284671,9.655e+17,mar29_martinez,2018-02-19T08:14:02.000Z,"#FraudeExatlon asi o mas descarado su frauden, solo jugaron con la audiencia eso no se vale",20.941035,-89.623611,negativo,Español
284777,9.65462e+17,bonnyhard,2018-02-19T05:43:11.000Z,"Entonces por jugarle al verga abrimos el quemacoco, saca un navajonon mi amigo y fun fan fan que se la lanza para pegarle al puto vidrio a la verga y yo bien trucha wachando que no nos tuerzan 😂",20.941035,-89.623611,positivo,Español
285197,9.6542e+17,ldelagarza,2018-02-19T02:56:42.000Z,"@lopezdoriga Logró ganar todas las demandas a pesar del poder que tiene el gobierno federal y de la cantidad de recursos legales y financieros de Grupo México. Tanto el PAN como el PRI jugaron sus cartas en su momento, hoy están lamentando las consecue",20.941035,-89.623611,positivo,Español
285352,9.65404e+17,H3C70R_C0N3J0,2018-02-19T01:55:38.000Z,"""Aquí tienes el tráiler de Devil May Cry HD Collection. Y la primera entrega se podrá jugar gratis con Twitch Prime"" https://t.co/V2DmSQe9vs #videojuegos #feedly",21.22812,-89.6748995,positivo,Español
285582,9.65373e+17,_ElPincheAri2,2018-02-18T23:49:16.000Z,"Para sentarme en las piernas de @jamesdrodriguez a jugar con él 😈

#DomingoDeGanarSeguidores #FelizDomingo https://t.co/oFQKYu1Nw3",20.941035,-89.623611,positivo,Español
286351,9.65259e+17,mario_mendez_r,2018-02-18T16:16:36.000Z,The bug Event L Copa de copas busca las bases y participa y acompaña a @ZucaritasLATAM a jugar 3x3 en todo el país @AdemebaNacional @ACC_Castillo @CONADE @jc_ramirezmarin @Ramon_DDSS @jmedellin58 @ybukele https://t.co/wRcc0QnFJD,20.941035,-89.623611,positivo,Español
286434,9.65237e+17,mario_mendez_r,2018-02-18T14:50:24.000Z,@ZucaritasLATAM hoy cumple Erick Gutierrez Marfil mandale un saludo es un gran entusiasta de la Copa Zucaritas y va a jugar https://t.co/FTRNX38g9J,20.941035,-89.623611,positivo,Español
287495,9.64999e+17,BrandonChulim,2018-02-17T23:05:53.000Z,Quiero jugar a la play pero no tengo televisión así mi sábado.,20.941035,-89.623611,positivo,Español
289544,9.64527e+17,samypereiraa,2018-02-16T15:49:58.000Z,Si quiero jugar con tu perrito pero también contigo,20.941035,-89.623611,positivo,Español
291792,9.64052e+17,kkuis24,2018-02-15T08:21:26.000Z,"No tienes ni la menor idea de q es jugar un partido de fútbol, simpre has estado detrás de la pantalla, siempre críticas pero nunca viviste el fútbol mejor callate @Faitelson_ESPN",20.941035,-89.623611,positivo,Español
292235,9.63979e+17,angelvelanda10,2018-02-15T03:31:54.000Z,"@J_Pietra Mi querido pietra esos son mis equipos pero a mi me gusta mucho tu trabajo y lo respeto creó que eres un gran comentarista y narrador y sabes jugar muy bien con el humor y las redes sociales, un abrazo buena noche!!",20.843959,-89.7710925,positivo,Español
295382,9.63467e+17,chelocanto,2018-02-13T17:37:36.000Z,Leo Heras sigue perteneciendo a @LeonesOficial pero no jugará el 2018 con las fieras; me confirman que le buscarán acomodo en otro equipo luego de no llegar a un arreglo con @AcererosOficial por el momento,20.941035,-89.623611,neutro,Español
296621,9.63206e+17,gerardhomeneses,2018-02-13T00:21:33.000Z,@LaloOlivaresGil JAJAJAJAJAJAJAJAJA mi mamá se ponía a jugar Mario kart.,20.941035,-89.623611,positivo,Indonesio
297135,9.63126e+17,GoreIrigoyen,2018-02-12T19:02:10.000Z,¿Será que nunca va a llegar la camisa que me dijeron de @SantanderMx que me gane? Sol jugaron con mis sentimientos 😩,21.22812,-89.6748995,negativo,Español
297485,9.63066e+17,PaolaFaugier,2018-02-12T15:02:16.000Z,"@JorgeeTrujillo_ Jaja ni modos, por jugarle a la emprendedora. 😫",20.941035,-89.623611,positivo,Español
298256,9.62876e+17,Fiuly11,2018-02-12T02:28:43.000Z,"""Qué hueva jugar los domingos fútbol, neta que hueva."" Dijo un perdedor. (@ Fútbol Center Mérida in Mérida, YUC) https://t.co/8jnYtrza4d",20.98885433,-89.662818,negativo,Español
299511,9.62597e+17,DiegoLuPone,2018-02-11T07:58:06.000Z,@maggsmorrison Imagínate jugar Yo nunca nunca ya pedo,20.941035,-89.623611,positivo,Indonesio
299670,9.62557e+17,malu_pachecoP,2018-02-11T05:19:37.000Z,Ya no le voy a jugar más a ser quien no soy.,20.941035,-89.623611,negativo,Español
299675,9.62556e+17,llozmen,2018-02-11T05:18:27.000Z,Sé que no soy muy grande/viejo pero me preocupa el hecho de que me empiece a doler la rodilla después de jugar futbol 😕. Alguna idea? https://t.co/hhNcigEtM1,20.941035,-89.623611,negativo,Español
300987,9.6216e+17,FleFle95,2018-02-10T03:03:04.000Z,Todos yendo a ver a Maluma y tanto yo como julio yendo a jugar a becal porque #ballislife 🏀,20.0947335,-90.174706,positivo,Español
301434,9.62092e+17,polomega_,2018-02-09T22:33:47.000Z,"@Parejanu3va Asi podemos empezar a jugar, estas buenisima",20.941035,-89.623611,positivo,Español
301629,9.62058e+17,Amaid_,2018-02-09T20:16:22.000Z,Tienes que aprender las reglas del juego y luego jugar mejor que todos los demás.,20.898839,-89.2819935,positivo,Español
301632,9.62057e+17,Amaid_,2018-02-09T20:15:31.000Z,Tienes que aprender las reglas de juego y luego jugar mejor que todos los demás.,20.898839,-89.2819935,positivo,Español
302614,9.61839e+17,Echeverria_92,2018-02-09T05:48:57.000Z,@wendy_hg Ven quieo abrazarte y jugarte el pelo rubio y crespo,20.941035,-89.623611,positivo,Español
303035,9.61795e+17,patoDH23,2018-02-09T02:53:46.000Z,@Exatlonoficial #SoyExatlon cuando por 3 día seguido mandamos mensaje haciendo tarea y viendo el programa y no me da tiempo de jugar,20.941035,-89.623611,positivo,Español
303447,9.61741e+17,SuperViajes,2018-02-08T23:16:44.000Z,@elchiringuitotv @quimdomenech otro mas rogando por jugar en el Bernabéu del @realmadrid -  eso no pasará Kim Dumenek @quimdomenech  - así si se ven divinos los Cules rogando por jugar en el Bernabéu #HalaMadrid https://t.co/O11rmVJ4Es,20.941035,-89.623611,positivo,Español
303924,9.61667e+17,mapesports,2018-02-08T18:24:58.000Z,"FINAL ENTRE HERMANOS. La final 2017-2018 de la @ligaNaxonZapata se jugará a partir de este domingo en el puerto y tendrá a los hermanos Caballero Delgado, como managers rivales. José con los Tiburones de Progreso y Armando con los Cachorros RM. @13deportes. Vamonooos!!! https://t.co/zwNSqpJCra",20.941035,-89.623611,positivo,Español
303953,9.61664e+17,13deportes,2018-02-08T18:12:07.000Z,"@said59gutierrez anuncia su retiro cómo beisbolista profesional, el receptor no jugará la temporada 2018 de la LMB con Monterrey y se quedará en Yucatán para nuevos proyectos de trabajos relacionados al beisbol pero ya no como jugador activo. https://",20.941035,-89.623611,neutro,Español
303957,9.61664e+17,mapesports,2018-02-08T18:11:01.000Z,"@said59gutierrez anuncia su retiro cómo beisbolista profesional, el receptor no jugará la temporada 2018 de la LMB con Monterrey y se quedará en Yucatán para nuevos proyectos de trabajos relacionados al beisbol pero ya no como jugador activo. https://",20.941035,-89.623611,neutro,Español
303965,9.61662e+17,mapesports,2018-02-08T18:05:25.000Z,"@said59gutierrez anuncia su retiro cómo beisbolista profesional, el receptor no jugará la temporada 2018 de la LMB con Monterrey y se quedará en Yucatán para nuevos proyectos de trabajos relacionados al beisbol pero ya no como jugador activo.",20.941035,-89.623611,neutro,Español
304633,9.61488e+17,ChantrelleElwin,2018-02-08T06:34:39.000Z,"Vato ya empecé a jugar rules of survival, ¿Que más quieres de mí? :)",20.941035,-89.623611,positivo,Catalán
304636,9.61488e+17,ChantrelleElwin,2018-02-08T06:33:08.000Z,"Vato ya empecé a jugar rules or survival, ¿Que más quieres de mí? :)",20.941035,-89.623611,positivo,Español
304787,9.6147e+17,jorgecp26,2018-02-08T05:21:56.000Z,"No me imagine que, ver jugar a mi novia futbol, me gustara tanto como me gusta jugar.",20.941035,-89.623611,positivo,Portugués
305097,9.61434e+17,CinPalavicini,2018-02-08T02:58:43.000Z,"Solo me dedicaré a dos cosas, a lo que mejor sé hacer y a lo que más me gusta... trabajar y jugar fútbol... lo demás puede esperar!!",20.941035,-89.623611,positivo,Español
305343,9.61396e+17,SuperViajes,2018-02-08T00:28:11.000Z,@elchiringuitotv @oscarpereiro jota pepenando jugar 1 final en el Bernabeu - lo sabemos todos desean vivir el gozo del @realmadrid al menos 1 vez en la vida - eso si es de equipo pequeño #ChiringuitoCopa,20.941035,-89.623611,positivo,Español
305607,9.6135e+17,OswGemSports,2018-02-07T21:22:42.000Z,"@rubn_mr22 @Patriots @Lions @VirginiaRmz @Patottas @Mariazelzel @jimenaofficial @marisolglzz @barbaraig @verockstar @SquadJimena @CapsNarrador @nolito73 @Cochyloco @Adrianrubioo Podría ser. 
Sólo el tiempo lo dirá.
Si no 
Mira:
Brady jugará una tempor",20.941035,-89.623611,neutro,Indeterminado
306547,9.61112e+17,RafaToHa,2018-02-07T05:37:58.000Z,"Si hubiera sabido que querías jugar que esto sólo era una aventura más me hubiera medido y no hubiera entregado todo de mi parte y ahora que lo entiendo es demasiado tarde ya me lastimaste, si hubiera sabido que querías jugar que solo era objeto de tu intimidad...",20.941035,-89.623611,negativo,Español
306849,9.61076e+17,pelounge,2018-02-07T03:15:52.000Z,"Mmmmmnnnnntha! @finkd empieza el #NewWorldOrder donde da lo mismo beber con Dios que con el diablo. Traerme una pinta para empezar, está dejando de ser divertida esta jugarreta https://t.co/YFzMAjRYGy",20.941035,-89.623611,positivo,Español
309122,9.60654e+17,rajibrivera,2018-02-05T23:18:05.000Z,Ya quiero llegar a Mérida sólo pa jugar 🎮,21.22812,-89.6748995,positivo,Español
310297,9.60376e+17,FaboLara,2018-02-05T04:52:39.000Z,@StefyTunC Jajajajajajajajajajajajajaja por jugarle al verga jajajajajajajajajajajajaja,20.941035,-89.623611,positivo,Eslovenia
310410,9.60361e+17,ChrisLo21,2018-02-05T03:55:50.000Z,"Chris en su #FelizDomingo, disfruta tanto jugar con esto 👇🏽 https://t.co/XrrWsza2Zi",20.941035,-89.623611,positivo,Español
310814,9.60322e+17,metrimiguel,2018-02-05T01:19:41.000Z,Imposible jugar una quiniela con ella🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️. https://t.co/erVipQRbs4,20.941035,-89.623611,positivo,Español
311908,9.60182e+17,ferpeniche96,2018-02-04T16:02:38.000Z,Me encanta jugar “Adivina quien” porque tanto en el juego como en la vida real siempre gano 🙂,20.941035,-89.623611,positivo,Español
311938,9.60176e+17,Lok_DeLosGatos,2018-02-04T15:41:15.000Z,Jugarle al verga es pedirle indicaciones a un policía con tu cigarro en la mano.,20.941035,-89.623611,negativo,Español
312961,9.59936e+17,alex_aguila78,2018-02-03T23:45:05.000Z,@Humbert63039750 @andremarinpuig Los veo..por supuesto..y ¿tu por lo menos sabes jugar fútbol?,20.941035,-89.623611,positivo,Español
313078,9.59913e+17,Omar_1093,2018-02-03T22:13:42.000Z,Placeres de la vida Jugar Xbox 😄,20.941035,-89.623611,positivo,Español
313134,9.59904e+17,CharlyArceo,2018-02-03T21:40:01.000Z,"Increible la irregularidad y mal desempeño del Madrid esta temporada, me hace recordar al Madrid de hace 10 años ... A menos de 2 semanas de jugar la ultima carta de este año, no se ve por donde, en fin Hala Madrid 😪",20.941035,-89.623611,positivo,Español
314079,9.59672e+17,TeamN3_,2018-02-03T06:18:17.000Z,@KhaleesiCR @iFatiCR @paooav Vente en server a jugar🤭 puedes confiar en mi 🤭,20.941035,-89.623611,positivo,Español
315881,9.59321e+17,andreabtello,2018-02-02T07:02:54.000Z,@Miimiiee_M JAJAJAJAJA tienes que jugar bien y portarte mamona 🙄,20.941035,-89.623611,positivo,Español
316097,9.59291e+17,danielcantososa,2018-02-02T05:01:47.000Z,"Si vas a jugar, no seas cabrona, mínimo asegúrate que yo también me divierta😉😙",20.941035,-89.623611,positivo,Español
316280,9.59271e+17,alenegroe,2018-02-02T03:44:28.000Z,A ver jugar a mi amorsss⚽️😁,20.941035,-89.623611,positivo,Húngaro
316744,9.59216e+17,CARL10OFICIAL,2018-02-02T00:05:42.000Z,"La gente sin dignidad realmente me da asco. Los juguetes q ya ni uso otros los quieren jugar. Jueguen, intenten, CAPO HAY 1 SOLO. https://t.co/j8ea0knLBQ",20.941035,-89.623611,negativo,Español
316842,9.59196e+17,JorgeB1979,2018-02-01T22:46:43.000Z,"No dejen salir a sus hijos a jugar a la calle, sobre todo con cabroncitos como éstos 🤦🏻‍♂️ https://t.co/Ex79saAwll",20.941035,-89.623611,negativo,Español
317087,9.59157e+17,Omar_1093,2018-02-01T20:11:19.000Z,"Eso me pasa por jugarle al belga
*La gastritis a todo lo que da",20.941035,-89.623611,negativo,Español
317089,9.59157e+17,Omar_1093,2018-02-01T20:10:28.000Z,"Eso me pasa por jugarle al verga
*La gastritis a todo lo que da",20.941035,-89.623611,negativo,Español
317090,9.59157e+17,Omar_1093,2018-02-01T20:09:56.000Z,"Eso me pasa por jugarle al verga
*La gastritis a todo lo que da",20.941035,-89.623611,negativo,Español
317092,9.59157e+17,Omar_1093,2018-02-01T20:09:21.000Z,Eso me pasa por jugarle al berga,20.941035,-89.623611,negativo,Indonesio
318065,9.58925e+17,Fiuly11,2018-02-01T04:50:17.000Z,"@Emmanuel_kb @GmelRodriguez No importa bro, de hecho él ni está conmigo con lo que pienso de él, pero si te puedo decir que lo ví crecer desde la fortuna que tuve de jugar primera fuerza estatal.",20.941035,-89.623611,positivo,Español
318190,9.58904e+17,AleeRiivaas,2018-02-01T03:23:04.000Z,Quiero jugar “saca saca” #Basketball,20.941035,-89.623611,positivo,Croata
319706,9.58582e+17,Fiuly11,2018-01-31T06:06:47.000Z,Sabes que todo va bien cuando hasta hay la chance de jugar a la play aún más la saga que te gusta.,20.941035,-89.623611,positivo,Español
319993,9.58545e+17,TeamN3_,2018-01-31T03:38:40.000Z,Chicos jugare Ladder para los que gusten tirar confeti 🎉,20.941035,-89.623611,positivo,Español
320031,9.5854e+17,LeonesOficial,2018-01-31T03:17:00.000Z,"En 2018 podrán jugar hasta 7 extranjeros por equipo en la @LigaMexBeis 
📝 https://t.co/R7sQKHmw5b https://t.co/qGgThpyo2S",20.941035,-89.623611,neutro,Español
321886,9.58212e+17,Hinarely,2018-01-30T05:35:10.000Z,"@BTS_twt @arte_yalo a esto te referías? Jajaja tardé en darme cuenta xD enséñame a jugar. Todo aquello que aumente mi probabilidad de tener algo en común con ellos, bienvenido 👀",20.5097795,-89.37792,positivo,Español
321989,9.58199e+17,farfis7,2018-01-30T04:41:53.000Z,"Ya terminado Resident Evil 6, me dispongo a jugar Borderlands 2...ya fui, los Bordelands tienen la capacidad de enviciarme como pocos juegos. #2K",20.941035,-89.623611,positivo,Español
323281,9.5799e+17,JorgeMunozAvila,2018-01-29T14:53:10.000Z,"Gracias a todos los que jugaron en la II Copa Yucatan 2018, me siento orgulloso de todo lo que… https://t.co/uBd6pnlNoj",20.98229856,-89.64426708,positivo,Español
323459,9.57885e+17,JA_MOLINA,2018-01-29T07:57:23.000Z,@padremanito Se ve que: 1) viste jugar a las Chivas. 2) Se ve que viste jugar a Federer.😇😇😇☝🏼👍🏻Un abrazo!!!,20.941035,-89.623611,positivo,Español
326128,9.57393e+17,zariffev,2018-01-27T23:19:08.000Z,"Dos amigos que jugaron a quererse, lo tuvimos todo cuando fuimos nada. 🎶🎶",20.941035,-89.623611,positivo,Español
327224,9.57151e+17,fredo_cd,2018-01-27T07:21:06.000Z,Se disfruta jugar cuando tienes compañeros y rivales TAN cabrones 🏈,20.941035,-89.623611,positivo,Español
327872,9.57055e+17,karybr23,2018-01-27T00:56:27.000Z,"Con corazones fríos no hay que jugarse nada, porque no entra en ellos ni un rayito en la… https://t.co/vySuaoElDX",20.9667,-89.6167,negativo,Español
329260,9.56765e+17,chelocanto,2018-01-26T05:45:22.000Z,"Los @clubtomateros superan 5-3 a los @OficialMayos, se despiden de su afición con triunfo y se colocan 3-2 a favor en la Serie Final de la @LMPbeisbol el sexto se jugará el sábado en el Manuel Ciclón Echeverría",20.941035,-89.623611,positivo,Español
329839,9.56691e+17,FerSanchezBates,2018-01-26T00:50:59.000Z,"@Faitelson_ESPN Algo que se ha olvidado en el fútbol Mexicano... hambre, humildad, gusto, sudor y pasión por jugar. Se que esos no son requisitos para llegar a la selección, pero si lo son en cualquier profesión para destacar y ser la diferencia.",20.941035,-89.623611,positivo,Español
329870,9.56688e+17,Andreabaasto,2018-01-26T00:38:58.000Z,Mis amigas pasan de querer ir al antro a ir al casino a jugar bingo (?),20.941035,-89.623611,positivo,Español
